user_id,num_recipes,avg_rating
217110,1,5.0
217118,2,4.5
217121,2,4.0
217153,3,5.0
217226,12,4.083333333333333
217328,2,5.0
217333,1,5.0
217360,5,4.4
217380,1,5.0
217387,1,5.0
217406,1,5.0
217447,1,5.0
217479,1,5.0
217481,1,5.0
217482,16,4.625
217557,1,4.0
217615,2,2.5
217621,4,4.5
217634,2,5.0
217652,1,5.0
217657,18,5.0
217659,2,5.0
217665,1,5.0
217717,2,4.5
217724,6,4.833333333333333
217736,1,5.0
217742,1,5.0
217750,1,5.0
217796,1,5.0
217824,3,5.0
217867,5,5.0
217908,4,3.75
217931,1,5.0
218022,1,5.0
218085,1,5.0
218099,2,5.0
218119,1,5.0
218226,1,5.0
218339,1,5.0
218350,1,0.0
218362,1,5.0
218389,1,4.0
218427,1,3.0
218443,1,5.0
218455,2,5.0
218516,5,4.2
218535,38,3.9210526315789473
218541,1,5.0
218600,1,4.0
218619,1,5.0
218676,3,5.0
218689,1,5.0
218699,5,5.0
218717,1,5.0
218742,2,5.0
218756,1,5.0
218783,1,5.0
218807,2,4.5
218828,3,4.0
218859,4,4.0
218881,1,5.0
219167,1,4.0
219223,1,1.0
219227,2,5.0
219274,2,2.0
219278,3,4.666666666666667
219291,4,5.0
219303,1,5.0
219318,22,4.2727272727272725
219352,1,1.0
219383,1,5.0
219411,1,0.0
219500,1,5.0
219618,5,5.0
219642,3,5.0
219643,1,5.0
219653,7,1.4285714285714286
219672,1,5.0
219733,6,3.5
219865,11,3.6363636363636362
219875,1,4.0
219884,1,4.0
219915,1,5.0
219942,30,4.866666666666666
220023,2,5.0
220050,1,0.0
220062,1,5.0
220112,2,4.5
220144,1,5.0
220151,6,3.5
220153,6,4.833333333333333
220166,7,4.428571428571429
220190,1,5.0
220195,11,2.727272727272727
220234,1,4.0
220252,1,5.0
220253,1,5.0
220301,2,5.0
220348,74,4.662162162162162
220361,2,5.0
220403,15,5.0
220420,3,5.0
220425,2,4.5
220433,9,4.111111111111111
220582,5,4.8
220609,2,4.5
220662,1,5.0
220702,3,5.0
220795,1,5.0
220868,3,3.0
220874,1,5.0
220876,1,5.0
220907,1,5.0
220916,1,5.0
220942,1,5.0
220981,1,5.0
220998,1,5.0
221044,5,4.6
221067,1,5.0
221069,1,5.0
221099,2,4.0
221139,1,0.0
221213,1,5.0
221235,1,5.0
221351,2,5.0
221407,1,5.0
221408,1,5.0
221416,1,4.0
221442,2,4.0
221488,1,0.0
221534,2,3.0
221553,1,5.0
221624,3,4.666666666666667
221672,1,5.0
221694,5,3.2
221733,1,4.0
221734,3,5.0
221741,1,0.0
221743,1,4.0
221776,2,5.0
221810,4,5.0
221848,1,5.0
221855,6,4.666666666666667
221867,1,0.0
221999,1,5.0
222037,1,3.0
222052,1,5.0
222055,41,4.341463414634147
222064,3,4.333333333333333
222074,2,5.0
222076,1,5.0
222096,7,5.0
222139,50,4.9
222154,1,5.0
222255,1,1.0
222368,1,5.0
222408,1,5.0
222433,22,4.454545454545454
222468,2,5.0
222477,4,4.5
222478,72,4.958333333333333
222495,1,5.0
222505,1,5.0
222535,1,5.0
222564,164,4.762195121951219
222570,1,5.0
222599,2,5.0
222640,1,5.0
222644,1,4.0
222676,1,4.0
222696,12,4.583333333333333
222729,1,5.0
222766,1,5.0
222819,1,5.0
222878,2,5.0
222903,2,5.0
222970,9,4.333333333333333
222979,1,3.0
223084,1,0.0
223091,1,5.0
223092,2,2.5
223097,1,0.0
223102,2,3.5
223112,4,5.0
223135,2,4.5
223140,1,5.0
223160,1,5.0
223169,22,5.0
223180,1,5.0
223216,1,5.0
223299,1,5.0
223325,5,4.2
223333,5,4.2
223367,1,5.0
223378,2,2.5
223441,4,4.5
223449,2,5.0
223456,2,4.0
223493,1,5.0
223511,1,0.0
223536,1,5.0
223564,1,3.0
223616,1,5.0
223651,3,4.666666666666667
223657,1,0.0
223714,1,5.0
223780,1,5.0
223808,1,5.0
223822,4,5.0
223854,86,4.77906976744186
223882,2,5.0
223896,5,4.8
223898,5,5.0
223926,1,5.0
223978,1,5.0
223979,60,4.916666666666667
223993,1,3.0
224013,2,4.0
224017,1,5.0
224022,1,5.0
224030,1,5.0
224033,1,5.0
224075,1,5.0
224088,4,4.5
224089,1,5.0
224123,1,2.0
224146,2,4.5
224170,9,4.555555555555555
224172,2,5.0
224189,1,5.0
224212,1,5.0
224235,8,5.0
224295,1,5.0
224367,6,4.666666666666667
224379,1,0.0
224422,1,0.0
224424,1,0.0
224439,1,5.0
224450,1,4.0
224596,1,2.0
224645,1,5.0
224649,1,4.0
224658,1,5.0
224723,1,4.0
224730,1,5.0
224740,7,4.714285714285714
224745,1,5.0
224919,1,5.0
224921,6,4.833333333333333
224930,5,4.2
224949,1,5.0
224952,4,5.0
225008,1,4.0
225012,1,5.0
225021,10,3.3
225039,3,4.666666666666667
225082,5,5.0
225096,13,3.8461538461538463
225103,1,5.0
225108,1,5.0
225114,5,4.8
225118,3,4.666666666666667
225160,1,5.0
225164,1,5.0
225179,7,5.0
225267,1,5.0
225368,1,5.0
225372,4,5.0
225376,1,5.0
225487,1,5.0
225566,2,5.0
225572,1,5.0
225573,1,2.0
225585,1,5.0
225602,1,5.0
225614,1,5.0
225616,1,5.0
225620,5,5.0
225631,1,5.0
225657,1,5.0
225685,1,0.0
225722,3,4.0
225742,2,2.5
225752,2,5.0
225780,2,5.0
225804,1,5.0
225826,1,4.0
225853,12,4.916666666666667
225896,4,5.0
225903,8,4.75
225938,1,5.0
225997,3,4.0
226001,2,5.0
226066,93,4.698924731182796
226081,1,5.0
226129,1,5.0
226134,2,5.0
226145,2,5.0
226229,1,5.0
226242,2,5.0
226264,3,5.0
226288,1,5.0
226294,4,5.0
226316,3,4.333333333333333
226321,2,5.0
226362,5,4.4
226372,10,4.8
226433,2,5.0
226455,1,0.0
226462,12,4.916666666666667
226537,1,3.0
226575,1,5.0
226596,1,5.0
226688,1,5.0
226753,1,5.0
226783,1,5.0
226788,2,5.0
226798,2,5.0
226808,1,4.0
226849,1,5.0
226863,228,4.780701754385965
226867,39,4.794871794871795
226892,4,5.0
226918,8,4.25
226972,3,4.666666666666667
226981,1,5.0
226989,6,3.6666666666666665
227024,10,4.3
227039,8,3.75
227078,2,4.5
227130,2,4.5
227164,3,5.0
227226,5,4.6
227228,1,5.0
227266,1,4.0
227279,1,5.0
227345,2,4.5
227367,2,5.0
227409,1,5.0
227454,7,4.428571428571429
227456,4,4.0
227482,1,0.0
227486,1,4.0
227492,1,5.0
227496,2,5.0
227537,1,0.0
227586,8,4.875
227607,43,4.72093023255814
227626,1,5.0
227652,52,4.384615384615385
227666,2,3.0
227685,1,2.0
227686,1,5.0
227689,2,4.5
227694,1,5.0
227748,6,4.166666666666667
227750,9,4.777777777777778
227779,1,5.0
227804,1,5.0
227831,13,5.0
227932,3,4.666666666666667
227978,102,4.598039215686274
227989,2,4.0
228032,2,5.0
228037,7,4.714285714285714
228059,2,5.0
228135,1,1.0
228156,2,5.0
228166,1,5.0
228172,5,4.4
228181,1,3.0
228208,3,4.333333333333333
228218,1,3.0
228221,2,4.0
228229,4,5.0
228241,4,4.0
228273,1,5.0
228281,1,0.0
228292,1,5.0
228297,2,5.0
228313,2,4.5
228317,1,3.0
228392,5,4.6
228407,1,5.0
228410,1,5.0
228458,49,4.63265306122449
228536,1,5.0
228557,1,5.0
228569,1,4.0
228570,1,5.0
228597,2,1.5
228638,1,5.0
228641,2,5.0
228672,1,5.0
228682,1,5.0
228742,3,5.0
228800,2,5.0
228840,1,5.0
228876,1,5.0
228893,1,5.0
228961,1,0.0
228978,5,5.0
229000,1,4.0
229052,9,4.888888888888889
229123,1,5.0
229126,1,5.0
229145,3,5.0
229172,1,4.0
229187,1,5.0
229229,1,5.0
229236,1,5.0
229237,2,5.0
229239,1,5.0
229246,1,5.0
229310,5,0.6
229330,1,5.0
229359,3,5.0
229369,1,5.0
229375,7,5.0
229397,1,5.0
229448,4,3.5
229524,20,4.6
229589,1,5.0
229605,8,4.375
229619,25,4.8
229688,1,3.0
229753,2,5.0
229787,2,5.0
229800,5,4.8
229808,2,4.5
229814,1,0.0
229850,42,4.833333333333333
229856,1,5.0
229882,1,5.0
229904,1,1.0
229940,4,4.75
229978,1,3.0
230017,1,5.0
230020,6,3.6666666666666665
230046,1,5.0
230099,2,5.0
230102,22,5.0
230115,2,5.0
230145,2,4.5
230157,8,4.25
230167,1,5.0
230237,1,5.0
230238,5,4.8
230258,27,4.62962962962963
230268,1,5.0
230305,1,5.0
230309,2,4.5
230316,1,5.0
230319,2,5.0
230331,4,5.0
230346,1,3.0
230355,1,4.0
230379,1,5.0
230394,2,5.0
230404,1,5.0
230412,4,5.0
230430,1,5.0
230460,8,4.25
230483,1,5.0
230502,1,5.0
230557,19,4.315789473684211
230579,12,4.916666666666667
230609,1,5.0
230648,1,5.0
230657,1,5.0
230756,4,5.0
230791,1,5.0
230800,1,5.0
230834,5,5.0
230839,1,5.0
230846,1,5.0
230856,1,5.0
230860,30,4.6
230892,1,5.0
230912,3,5.0
230983,3,4.333333333333333
231048,1,5.0
231054,27,4.518518518518518
231057,14,5.0
231104,3,4.666666666666667
231120,3,4.666666666666667
231132,1,5.0
231137,4,3.75
231160,2,5.0
231198,14,4.928571428571429
231272,1,5.0
231318,1,3.0
231363,4,3.75
231379,1,5.0
231426,2,4.0
231448,2,5.0
231495,5,4.4
231507,20,4.85
231511,1,5.0
231529,1,0.0
231546,3,5.0
231556,3,4.666666666666667
231612,10,4.8
231627,1,5.0
231634,3,3.3333333333333335
231639,1,5.0
231661,2,4.5
231671,1,5.0
231679,2,5.0
231736,4,5.0
231740,1,5.0
231769,2,5.0
231774,1,4.0
231789,1,4.0
231814,2,4.0
231822,1,5.0
231897,1,5.0
231939,1,5.0
231972,2,4.5
231988,1,4.0
232031,1,4.0
232037,4,4.75
232047,2,5.0
232105,1,5.0
232107,7,4.285714285714286
232190,16,4.625
232204,1,5.0
232311,2,5.0
232329,1,5.0
232389,1,5.0
232463,5,5.0
232467,1,5.0
232480,15,3.933333333333333
232507,3,3.3333333333333335
232532,12,4.916666666666667
232597,2,4.5
232667,1,5.0
232668,1,5.0
232669,27,4.555555555555555
232673,2,4.5
232736,1,5.0
232795,1,5.0
232819,1,5.0
232823,5,4.6
232842,1,4.0
232861,2,4.5
232885,1,1.0
232886,13,4.538461538461538
232898,4,4.75
232916,1,4.0
232929,3,2.6666666666666665
232933,7,4.428571428571429
232939,1,5.0
233002,1,5.0
233069,2,2.5
233182,1,5.0
233194,7,4.714285714285714
233238,4,5.0
233376,2,4.5
233398,6,4.5
233403,1,0.0
233431,1,0.0
233491,2,5.0
233492,1,5.0
233495,8,4.25
233500,1,3.0
233532,2,5.0
233564,1,5.0
233576,1,0.0
233583,50,4.52
233588,3,5.0
233612,1,5.0
233616,4,5.0
233624,1,0.0
233627,1,5.0
233638,1,5.0
233710,3,4.333333333333333
233718,1,5.0
233728,3,5.0
233738,2,2.5
233749,1,4.0
233771,1,5.0
233775,3,4.666666666666667
233780,7,3.5714285714285716
233801,1,5.0
233829,8,3.875
233831,1,5.0
233839,3,3.6666666666666665
233848,1,3.0
233893,1,5.0
233920,3,5.0
233932,1,4.0
233945,1,5.0
234003,6,5.0
234021,1,5.0
234027,1,4.0
234060,1,5.0
234062,12,4.25
234075,3,5.0
234120,1,5.0
234201,1,5.0
234222,7,4.571428571428571
234230,1,5.0
234231,1,5.0
234244,1,4.0
234265,1,5.0
234275,4,4.0
234341,1,5.0
234390,1,5.0
234415,1,5.0
234443,1,5.0
234471,1,5.0
234487,3,3.3333333333333335
234581,1,5.0
234598,1,3.0
234638,1,5.0
234644,2,2.5
234656,1,5.0
234659,2,2.5
234666,1,5.0
234676,1,5.0
234688,1,5.0
234708,3,5.0
234727,2,4.5
234771,1,5.0
234805,1,5.0
234842,1,5.0
234845,1,5.0
234912,1,5.0
234925,1,5.0
235067,4,4.25
235074,4,5.0
235133,1,5.0
235198,5,5.0
235199,2,4.0
235241,1,5.0
235262,1,4.0
235299,1,3.0
235355,9,4.333333333333333
235496,1,5.0
235520,2,4.5
235528,1,4.0
235540,1,5.0
235660,3,4.0
235662,1,5.0
235746,1,5.0
235751,7,5.0
235769,2,4.5
235815,2,5.0
235897,1,5.0
235923,1,5.0
235926,1,5.0
235982,1,5.0
236104,1,4.0
236167,1,5.0
236170,14,4.285714285714286
236193,1,3.0
236214,1,5.0
236249,1,0.0
236254,1,5.0
236261,2,0.0
236262,8,5.0
236292,2,5.0
236331,1,4.0
236342,1,0.0
236347,1,5.0
236367,1,5.0
236383,5,4.2
236394,1,5.0
236470,26,4.653846153846154
236492,1,5.0
236493,1,5.0
236532,1,4.0
236534,1,5.0
236556,7,4.714285714285714
236564,1,5.0
236586,1,5.0
236606,4,4.5
236681,1,0.0
236702,1,5.0
236733,1,5.0
236742,1,5.0
236743,1,5.0
236750,4,4.25
236760,14,4.857142857142857
236780,1,5.0
236789,2,5.0
236796,1,5.0
236862,1,5.0
236873,1,5.0
236880,1,5.0
236933,2,5.0
236935,2,4.5
236959,8,4.625
236992,1,5.0
237008,3,4.666666666666667
237053,4,5.0
237076,1,5.0
237123,36,4.555555555555555
237134,4,5.0
237151,1,5.0
237154,3,5.0
237201,3,5.0
237272,1,5.0
237292,1,2.0
237297,3,3.3333333333333335
237330,31,4.806451612903226
237427,2,5.0
237438,1,5.0
237461,1,5.0
237533,7,4.857142857142857
237586,3,4.666666666666667
237606,4,4.75
237624,6,3.6666666666666665
237633,1,4.0
237636,1,5.0
237655,2,4.5
237715,11,4.181818181818182
237718,1,4.0
237783,5,3.8
237804,1,4.0
237861,1,5.0
237866,1,4.0
237884,1,5.0
237896,1,5.0
237922,1,5.0
237938,2,5.0
237951,20,4.9
238001,1,5.0
238044,2,2.0
238113,8,4.5
238175,1,3.0
238191,2,5.0
238201,6,5.0
238268,2,2.5
238275,1,5.0
238340,1,5.0
238347,2,5.0
238364,1,5.0
238387,1,5.0
238390,1,5.0
238476,1,5.0
238485,1,5.0
238486,1,4.0
238496,4,4.75
238522,3,5.0
238534,1,5.0
238538,2,5.0
238563,1,5.0
238580,1,5.0
238592,1,0.0
238617,1,4.0
238619,2,4.5
238631,1,5.0
238658,1,5.0
238661,1,5.0
238666,1,5.0
238689,1,4.0
238743,1,4.0
238755,1,5.0
238822,3,5.0
238837,1,3.0
238870,1,5.0
238892,1,5.0
238937,2,5.0
238957,2,5.0
238984,1,5.0
238997,1,5.0
239028,2,4.5
239154,1,5.0
239197,1,5.0
239202,1,5.0
239229,2,5.0
239253,1,5.0
239423,1,5.0
239510,1,5.0
239618,4,4.5
239670,4,3.0
239694,1,5.0
239704,1,5.0
239711,1,5.0
239713,1,5.0
239758,58,4.862068965517241
239767,4,5.0
239808,11,5.0
239847,1,5.0
239878,1,5.0
239886,1,5.0
239923,1,0.0
239924,1,5.0
239988,1,5.0
240001,4,4.25
240008,1,5.0
240076,1,0.0
240092,1,4.0
240110,1,5.0
240111,1,5.0
240122,1,5.0
240123,1,1.0
240154,4,4.0
240325,1,5.0
240344,4,1.25
240408,1,3.0
240410,1,5.0
240425,2,5.0
240443,2,4.5
240449,4,4.0
240460,1,0.0
240471,2,5.0
240552,59,4.983050847457627
240588,1,5.0
240668,17,4.235294117647059
240682,3,5.0
240692,6,5.0
240771,1,5.0
240832,5,4.8
240993,1,5.0
241019,1,5.0
241035,1,5.0
241067,1,0.0
241130,2,4.5
241140,13,5.0
241241,9,3.7777777777777777
241242,1,5.0
241328,2,5.0
241348,1,5.0
241353,1,3.0
241370,2,5.0
241401,1,5.0
241474,1,5.0
241478,1,5.0
241494,2,5.0
241499,3,4.0
241504,1,5.0
241511,2,5.0
241538,1,5.0
241564,1,5.0
241579,7,4.142857142857143
241601,1,5.0
241626,1,5.0
241661,1,4.0
241672,1,5.0
241696,13,4.923076923076923
241697,9,5.0
241711,1,5.0
241729,1,5.0
241764,1,4.0
241803,1,5.0
241819,1,5.0
241823,1,5.0
241828,1,5.0
241872,3,4.666666666666667
241877,1,5.0
241882,12,5.0
241886,1,0.0
241892,7,4.428571428571429
241934,1,5.0
241948,2,4.5
241982,3,5.0
241988,1,5.0
242006,2,5.0
242007,4,4.5
242020,1,5.0
242031,1,3.0
242039,1,5.0
242106,2,5.0
242161,5,4.6
242201,1,5.0
242205,5,5.0
242208,7,5.0
242250,3,5.0
242288,1,5.0
242330,3,3.6666666666666665
242339,1,5.0
242396,1,4.0
242413,1,5.0
242444,1,5.0
242461,1,5.0
242479,1,4.0
242484,10,4.8
242503,3,3.6666666666666665
242524,2,2.5
242531,2,5.0
242536,1,5.0
242567,2,5.0
242578,2,5.0
242584,1,5.0
242612,1,3.0
242627,2,5.0
242642,2,5.0
242673,1,5.0
242729,72,4.805555555555555
242733,3,4.666666666666667
242764,1,4.0
242766,85,4.952941176470588
242779,7,4.428571428571429
242793,1,3.0
242794,2,5.0
242809,10,4.5
242818,1,5.0
242846,3,4.333333333333333
242856,5,5.0
242914,1,5.0
242957,1,4.0
242970,2,4.0
242986,1,5.0
242989,4,5.0
242993,1,5.0
243020,1,5.0
243050,1,5.0
243060,1,5.0
243066,1,5.0
243075,3,3.0
243078,2,3.5
243089,4,4.25
243158,4,4.75
243224,2,5.0
243254,1,1.0
243289,1,5.0
243291,1,5.0
243374,1,5.0
243391,1,3.0
243409,1,5.0
243474,11,5.0
243513,1,0.0
243547,2,5.0
243599,1,5.0
243672,1,5.0
243685,1,5.0
243697,1,5.0
243711,8,4.75
243746,1,5.0
243749,1,5.0
243775,6,5.0
243810,1,5.0
243876,1,5.0
243905,2,4.5
243934,1,5.0
243941,1,5.0
243954,1,5.0
244035,1,4.0
244064,2,5.0
244082,7,4.714285714285714
244119,1,5.0
244146,1,5.0
244179,2,5.0
244180,1,5.0
244191,1,5.0
244221,3,5.0
244264,4,5.0
244266,1,5.0
244365,1,5.0
244489,1,5.0
244502,1,4.0
244506,1,5.0
244524,1,0.0
244533,1,5.0
244563,2,5.0
244570,1,5.0
244595,8,4.875
244631,1,5.0
244637,1,5.0
244645,1,5.0
244654,1,0.0
244744,2,5.0
244747,5,2.4
244779,1,4.0
244809,6,4.0
244815,4,5.0
244817,8,4.5
244850,1,5.0
244872,3,4.333333333333333
244873,1,3.0
244903,2,5.0
244913,1,3.0
244925,1,5.0
244940,1,5.0
245001,4,4.5
245017,9,4.333333333333333
245024,2,5.0
245034,2,5.0
245280,1,4.0
245301,6,4.666666666666667
245332,2,4.0
245367,1,5.0
245378,1,5.0
245400,1,5.0
245408,5,4.8
245429,12,4.666666666666667
245462,1,5.0
245470,1,5.0
245510,2,4.5
245558,1,5.0
245590,3,5.0
245621,1,5.0
245631,2,2.5
245642,1,5.0
245669,2,5.0
245734,1,5.0
245863,1,0.0
245866,2,5.0
245871,1,5.0
245915,2,4.5
245993,3,5.0
246032,1,5.0
246068,1,4.0
246140,1,5.0
246145,4,5.0
246171,1,4.0
246183,1,5.0
246197,1,5.0
246205,1,5.0
246237,1,5.0
246266,19,3.789473684210526
246292,2,2.5
246293,8,4.125
246344,3,4.0
246353,1,3.0
246359,1,1.0
246362,1,5.0
246367,6,3.6666666666666665
246375,2,4.0
246399,1,5.0
246478,3,5.0
246482,21,4.714285714285714
246616,2,2.5
246632,3,3.3333333333333335
246672,1,5.0
246674,4,5.0
246695,2,4.5
246742,1,5.0
246749,1,5.0
246802,1,5.0
246844,25,4.28
246881,2,4.0
246898,6,4.833333333333333
246936,10,4.9
246961,1,5.0
246987,1,5.0
247069,3,5.0
247090,1,4.0
247103,1,5.0
247107,2,5.0
247152,8,4.75
247241,7,4.571428571428571
247326,1,5.0
247353,1,4.0
247362,4,3.75
247368,7,4.571428571428571
247405,5,5.0
247413,1,5.0
247435,2,4.5
247452,1,5.0
247466,1,5.0
247473,3,5.0
247506,1,4.0
247542,1,5.0
247555,1,4.0
247562,1,5.0
247572,1,5.0
247590,3,4.666666666666667
247643,2,5.0
247732,1,3.0
247767,1,3.0
247802,6,5.0
247927,1,5.0
247940,3,5.0
247999,1,5.0
248008,1,5.0
248009,1,4.0
248023,23,4.3478260869565215
248097,1,5.0
248115,3,4.333333333333333
248192,2,4.0
248218,1,0.0
248263,1,5.0
248286,3,5.0
248287,4,4.5
248288,1,4.0
248292,6,5.0
248320,1,5.0
248398,1,5.0
248405,2,5.0
248414,3,3.6666666666666665
248420,1,5.0
248524,1,5.0
248526,1,5.0
248550,1,5.0
248572,1,5.0
248602,2,5.0
248640,1,5.0
248647,11,4.818181818181818
248734,1,5.0
248746,1,5.0
248772,4,5.0
248782,1,4.0
248783,1,5.0
248799,1,4.0
248913,5,5.0
249059,1,5.0
249074,1,5.0
249085,1,5.0
249141,1,5.0
249159,2,5.0
249173,1,5.0
249363,2,5.0
249374,3,4.0
249381,2,5.0
249422,1,5.0
249432,1,5.0
249507,1,5.0
249511,1,5.0
249519,8,4.625
249591,3,3.0
249610,1,4.0
249618,1,5.0
249623,4,3.75
249657,4,4.25
249836,3,4.0
249843,1,5.0
249867,5,3.6
249893,1,0.0
249894,1,5.0
249926,1,5.0
249942,2,5.0
250031,33,4.181818181818182
250063,3,5.0
250075,1,5.0
250123,3,5.0
250147,1,5.0
250173,1,5.0
250216,1,5.0
250238,16,4.4375
250311,1,0.0
250354,2,5.0
250389,2,5.0
250426,1,0.0
250427,5,5.0
250433,1,4.0
250440,10,4.6
250443,1,5.0
250451,1,5.0
250469,1,5.0
250559,1,5.0
250589,1,5.0
250621,1,4.0
250683,1,5.0
250716,1,5.0
250719,2,5.0
250737,1,4.0
250799,1,5.0
250804,3,5.0
250809,1,5.0
250812,4,4.75
250832,1,4.0
250835,4,4.5
250920,8,4.125
250944,1,5.0
250985,1,5.0
251035,1,5.0
251081,2,2.5
251100,1,5.0
251145,1,5.0
251206,8,3.875
251223,3,3.0
251295,2,5.0
251323,1,5.0
251331,2,5.0
251380,3,3.0
251389,3,4.666666666666667
251414,1,5.0
251521,1,5.0
251582,1,5.0
251608,1,5.0
251626,18,4.277777777777778
251686,10,4.5
251698,1,4.0
251705,1,5.0
251712,1,5.0
251719,1,5.0
251724,1,5.0
251917,67,4.970149253731344
252084,1,5.0
252089,2,5.0
252095,1,5.0
252154,2,5.0
252165,4,4.5
252182,1,0.0
252227,1,5.0
252316,2,5.0
252321,1,5.0
252358,1,5.0
252409,2,4.5
252425,1,5.0
252438,1,5.0
252454,1,5.0
252514,29,5.0
252527,1,0.0
252536,3,5.0
252537,2,5.0
252570,7,3.5714285714285716
252575,1,5.0
252612,1,5.0
252632,4,5.0
252651,1,5.0
252683,2,2.5
252718,1,0.0
252726,1,0.0
252727,10,4.5
252729,2,5.0
252734,1,1.0
252796,1,3.0
252816,24,3.625
252822,1,5.0
252844,1,5.0
252973,1,5.0
253021,1,4.0
253023,1,5.0
253062,1,5.0
253066,3,5.0
253113,1,5.0
253146,5,1.4
253162,2,4.5
253261,4,4.5
253303,1,5.0
253308,1,5.0
253407,9,4.555555555555555
253462,1,5.0
253476,1,5.0
253491,1,5.0
253529,1,5.0
253606,1,5.0
253706,1,5.0
253710,4,4.75
253761,1,4.0
253825,1,5.0
253845,1,5.0
253884,5,5.0
253932,1,5.0
253935,3,5.0
253965,8,4.375
253974,27,4.37037037037037
254013,1,2.0
254048,1,5.0
254052,1,3.0
254060,1,5.0
254061,4,5.0
254070,4,5.0
254090,2,3.5
254128,2,4.0
254183,2,4.0
254207,1,5.0
254208,1,4.0
254264,1,5.0
254311,1,5.0
254339,2,5.0
254415,2,5.0
254431,1,5.0
254446,4,3.5
254532,3,4.0
254614,67,4.701492537313433
254782,1,5.0
254785,1,5.0
254805,12,4.916666666666667
254899,2,4.5
254909,4,5.0
254915,1,5.0
254932,2,5.0
254950,1,1.0
254984,1,4.0
255030,1,5.0
255055,1,5.0
255075,2,5.0
255105,1,5.0
255146,2,4.5
255179,4,5.0
255186,2,4.5
255285,1,5.0
255338,27,4.7407407407407405
255357,1,5.0
255411,1,5.0
255465,1,5.0
255518,1,5.0
255549,3,4.0
255620,1,5.0
255639,1,5.0
255692,1,0.0
255725,3,5.0
255812,1,5.0
255853,1,5.0
255916,1,4.0
255931,1,4.0
255960,1,5.0
256021,8,4.875
256031,1,5.0
256042,1,5.0
256098,2,4.0
256124,2,5.0
256155,2,4.0
256158,2,5.0
256163,1,4.0
256215,1,5.0
256218,1,5.0
256277,2,4.0
256411,11,2.4545454545454546
256416,1,5.0
256442,1,3.0
256501,1,5.0
256569,2,2.5
256584,1,5.0
256768,3,4.666666666666667
256795,29,4.137931034482759
256800,1,1.0
256847,1,5.0
256881,1,3.0
256884,1,5.0
256893,2,4.5
256998,1,5.0
257049,1,5.0
257050,1,5.0
257053,1,4.0
257111,2,5.0
257133,1,5.0
257154,2,5.0
257158,1,5.0
257187,1,5.0
257254,3,1.6666666666666667
257320,1,0.0
257331,1,5.0
257343,2,5.0
257358,2,4.5
257391,2,3.5
257406,2,5.0
257498,3,5.0
257532,2,4.5
257546,2,4.0
257653,1,5.0
257654,1,4.0
257677,1,5.0
257730,2,5.0
257752,1,5.0
257806,1,5.0
257912,1,5.0
257941,3,2.6666666666666665
257945,1,5.0
257968,1,4.0
257980,1,5.0
257993,18,4.666666666666667
258017,1,5.0
258080,1,5.0
258109,1,5.0
258115,3,5.0
258222,1,5.0
258223,2,5.0
258285,22,4.090909090909091
258319,1,5.0
258528,3,5.0
258540,1,1.0
258594,1,4.0
258606,7,5.0
258618,2,5.0
258734,1,3.0
258739,1,5.0
258741,1,5.0
258798,1,5.0
258799,1,4.0
258816,1,5.0
258819,1,5.0
258855,3,4.333333333333333
258877,7,4.714285714285714
259006,2,4.0
259009,2,5.0
259021,3,5.0
259064,1,4.0
259072,4,4.0
259150,9,4.777777777777778
259154,9,4.444444444444445
259220,1,5.0
259271,1,5.0
259304,1,0.0
259367,1,5.0
259402,1,5.0
259532,1,4.0
259535,1,4.0
259940,2,5.0
259966,3,5.0
259989,1,4.0
259997,1,5.0
260036,1,0.0
260037,1,5.0
260176,1,5.0
260200,2,4.0
260289,4,4.5
260323,1,5.0
260325,1,4.0
260430,1,4.0
260451,4,4.0
260465,1,5.0
260475,4,4.5
260516,1,5.0
260533,3,4.333333333333333
260538,1,5.0
260654,1,0.0
260673,1,5.0
260679,2,4.5
260688,1,5.0
260689,12,3.5833333333333335
260742,1,5.0
260774,1,0.0
260783,1,5.0
260807,1,5.0
260818,4,5.0
260882,1,5.0
260895,1,5.0
260911,19,4.947368421052632
260975,3,4.666666666666667
260988,1,5.0
261027,2,5.0
261033,1,5.0
261036,1,5.0
261090,1,0.0
261104,1,5.0
261205,1,5.0
261207,1,5.0
261214,1,4.0
261288,1,5.0
261342,1,0.0
261363,1,4.0
261366,3,4.666666666666667
261486,1,5.0
261493,1,5.0
261510,6,4.666666666666667
261639,1,5.0
261646,2,5.0
261676,1,5.0
261797,1,5.0
261927,1,5.0
261932,1,5.0
261962,1,5.0
262035,3,3.3333333333333335
262084,1,4.0
262090,5,4.0
262129,4,5.0
262137,2,4.5
262200,3,5.0
262203,1,5.0
262206,1,5.0
262216,4,5.0
262272,13,4.538461538461538
262312,29,4.896551724137931
262353,2,2.0
262357,7,4.285714285714286
262423,2,5.0
262424,1,1.0
262546,2,5.0
262590,1,5.0
262639,1,5.0
262641,1,5.0
262649,1,0.0
262671,1,5.0
262725,1,1.0
262753,1,5.0
262830,1,5.0
262899,1,5.0
262930,1,5.0
262962,1,5.0
262965,3,4.333333333333333
262966,5,4.2
262995,1,4.0
263116,1,4.0
263135,1,5.0
263162,1,5.0
263165,1,0.0
263166,1,5.0
263186,1,2.0
263275,2,4.5
263344,1,5.0
263372,2,5.0
263389,1,4.0
263505,1,5.0
263513,5,4.0
