interaction_id,user_id,exercise_id,rating,completed,sets,reps,weight,duration_minutes,timestamp
2138,user_521,1437,3.219528698564379,1,4,8,27.0947474832276,4,2025-05-17 20:00:59.139537
2139,user_258,1325,2.8458155930253772,1,3,9,78.42947047887264,8,2025-02-04 20:00:59.140049
2140,user_858,1929,2.8634138987265843,1,3,14,94.91838844727683,4,2025-08-23 20:00:59.141153
2141,user_615,1550,3.0519146175163487,1,2,10,64.09713241221375,4,2025-04-29 20:00:59.141153
2142,user_185,2638,3.9745999407834427,1,2,10,96.27369113972567,9,2025-06-07 20:00:59.142153
2143,user_163,2826,2.728208928226595,1,4,13,34.87172148570152,8,2025-02-11 20:00:59.142754
2144,user_339,725,3.938949804934925,1,2,12,45.39400581307815,6,2025-02-04 20:00:59.143360
2145,user_953,2126,4.469133404829138,0,2,14,91.0875208524553,7,2025-05-25 20:00:59.143360
2146,user_130,2403,3.8518348586756574,1,3,9,25.283620307479005,9,2025-03-04 20:00:59.144454
2147,user_334,1375,3.045306800862388,1,4,10,33.444618687832474,3,2025-09-22 20:00:59.145460
2148,user_86,1799,3.1167348828288977,1,2,12,21.046221714200342,2,2025-02-10 20:00:59.146060
2149,user_356,1308,3.1992838504948953,1,2,13,17.81325969966998,2,2025-11-11 20:00:59.146060
2150,user_701,1291,3.378546092180248,1,2,14,66.42589771401376,1,2025-05-12 20:00:59.146060
2151,user_446,2065,3.1380429760849804,1,2,10,27.732294196107777,9,2025-01-02 20:00:59.147844
2152,user_485,2646,2.889605425103973,1,2,14,18.188069815158737,4,2025-04-19 20:00:59.147844
2153,user_643,1353,3.797248316722956,1,2,14,80.25483033945797,1,2025-09-16 20:00:59.148939
2154,user_460,2862,4.090838936077797,1,4,11,36.564216270421134,7,2025-04-23 20:00:59.148939
2155,user_762,1922,4.46556313884392,1,3,8,14.98162860461033,1,2025-06-01 20:00:59.149941
2156,user_102,1399,3.4819658499630486,1,2,12,2.3995945800073026,3,2025-02-18 20:00:59.149941
2157,user_457,2738,2.8575914328580168,1,3,8,56.37176795476178,6,2025-08-26 20:00:59.150946
2158,user_315,260,2.8228906920416796,1,3,13,65.14003587009168,6,2024-12-31 20:00:59.151944
2159,user_523,135,4.419088609799719,1,3,8,62.8669926698293,4,2025-05-17 20:00:59.151944
2160,user_914,870,2.5250021482401523,1,2,12,68.76051009937932,1,2025-03-02 20:00:59.152947
2161,user_36,102,3.723624606466839,1,3,14,58.79742483703485,5,2025-09-15 20:00:59.152947
2162,user_609,881,3.0426031809778182,1,4,11,98.18172099648392,2,2025-07-01 20:00:59.154486
2163,user_391,1681,2.4697551553660233,1,2,12,93.3954131795238,2,2025-01-19 20:00:59.155359
2164,user_576,1312,3.975484403092601,0,2,14,83.63098750156716,3,2025-03-25 20:00:59.156429
2165,user_684,534,4.293068596732681,1,2,11,77.86521510749094,8,2025-02-22 20:00:59.158024
2166,user_556,2738,2.7826325159379044,0,2,12,15.457215147476756,3,2025-10-18 20:00:59.158024
2167,user_152,218,2.2524012063484222,0,4,11,49.36908549693501,3,2025-07-20 20:00:59.159031
2168,user_968,1500,2.955332538271793,1,2,9,87.7598373161419,3,2025-11-26 20:00:59.160031
2169,user_276,332,2.837838979544902,1,3,9,54.62479676028885,2,2025-04-26 20:00:59.161078
2170,user_165,2741,4.7795911452411755,1,4,11,33.466500998454485,1,2025-08-13 20:00:59.163034
2171,user_258,1745,3.9756118677496914,0,3,11,53.77707777946096,9,2025-05-08 20:00:59.165152
2172,user_748,385,2.196698632320997,1,2,11,54.48732842857352,2,2024-12-30 20:00:59.166163
2173,user_751,826,4.252694505866068,1,3,13,51.151513608322496,7,2025-10-31 20:00:59.166163
2174,user_548,327,4.6260795184830545,1,2,13,35.29228930931016,7,2025-06-18 20:00:59.167198
2175,user_956,1084,2.9385155266828153,1,4,13,98.00004155993314,6,2025-09-18 20:00:59.168160
2176,user_773,956,5.0,1,3,13,57.1682326099271,7,2025-12-09 20:00:59.168160
2177,user_128,1272,3.3446348345626533,1,4,11,0.44016090037862776,7,2025-11-11 20:00:59.169227
2178,user_65,2765,3.2592166390630735,1,4,14,79.5545276418689,4,2024-12-27 20:00:59.170269
2179,user_736,1069,3.0792261957981424,1,4,12,45.72942793956835,1,2024-12-25 20:00:59.170952
2180,user_920,1596,3.2023549342948607,0,3,14,10.603775602859145,8,2025-02-03 20:00:59.171963
2181,user_645,1752,4.551138554150839,1,3,13,65.25263171326468,3,2025-08-22 20:00:59.173471
2182,user_388,1431,2.274918416481649,1,2,9,38.18717522345004,7,2025-03-13 20:00:59.174481
2183,user_581,369,3.8994806140666824,1,3,10,89.54453137667079,4,2025-07-23 20:00:59.176483
2184,user_68,88,2.465452637893767,1,3,13,79.70839554491036,9,2025-05-18 20:00:59.177988
2185,user_209,2560,3.4273217111714116,0,2,10,2.3322331562675047,9,2024-12-30 20:00:59.180001
2186,user_393,1073,2.9721269109380684,1,3,9,28.153504010689435,9,2025-08-04 20:00:59.180001
2187,user_866,1377,2.9035205737166487,1,4,11,6.316773090303107,3,2025-05-22 20:00:59.180998
2188,user_497,2095,2.7229320268948385,0,4,12,6.981630148556195,9,2025-12-02 20:00:59.182012
2189,user_186,1005,2.618229706462068,1,2,14,83.69393582910502,2,2025-05-05 20:00:59.183567
2190,user_389,159,3.0612109623586226,1,4,10,43.90530399513951,4,2025-07-21 20:00:59.184613
2191,user_102,2859,4.54203698862506,1,3,14,1.7300122740969814,5,2025-11-12 20:00:59.186194
2192,user_871,1389,3.833387006318799,1,2,11,88.39018149601085,4,2024-12-12 20:00:59.186194
2193,user_756,2512,2.4424575964623503,1,2,8,1.4086412162869988,3,2025-03-31 20:00:59.188205
2194,user_691,743,3.8664981191164842,1,3,14,74.63726747923538,3,2025-08-21 20:00:59.189206
2195,user_407,1692,3.43451563776542,1,4,14,68.58151661720446,7,2025-01-16 20:00:59.190250
2196,user_736,1378,2.3199882118447026,1,3,14,47.87016818903501,6,2025-07-11 20:00:59.192850
2197,user_575,1693,3.8935700586218163,1,4,13,96.63334338056437,2,2025-07-18 20:00:59.194105
2198,user_181,2897,3.100731271921772,1,4,10,5.626994421471054,7,2024-12-15 20:00:59.195650
2199,user_567,877,4.209024484210693,1,4,11,38.81810010456791,9,2025-03-20 20:00:59.197661
2200,user_193,1690,3.6622572985442554,1,2,12,26.718451717068547,6,2025-06-09 20:00:59.198804
2201,user_524,1864,3.8208030801945534,1,4,14,86.01204413974133,1,2025-09-30 20:00:59.199769
2202,user_11,1522,3.9465467549546287,1,2,11,68.37648247778044,3,2025-03-23 20:00:59.201481
2203,user_905,2350,4.434912840698006,1,3,10,3.4254573626639973,5,2024-12-30 20:00:59.202544
2204,user_744,2527,4.007190998122133,1,4,8,34.86444783557177,7,2025-01-24 20:00:59.203521
2205,user_142,2375,3.095105479671421,1,2,14,7.559587516160127,3,2025-11-07 20:00:59.204489
2206,user_493,2600,2.60851978382839,1,4,14,13.105574342166747,4,2025-11-04 20:00:59.204997
2207,user_477,2536,2.9564258038322873,1,2,13,57.48052248722807,9,2025-11-18 20:00:59.207330
2208,user_341,2785,2.910956886194674,1,3,13,3.81316140914727,1,2025-11-04 20:00:59.208340
2209,user_870,467,2.194463272835758,1,4,13,93.21300733011637,5,2025-09-29 20:00:59.209893
2210,user_273,1720,3.5186657327954873,1,3,13,39.01132134339331,1,2025-10-22 20:00:59.210860
2211,user_764,44,3.6831800670447112,0,4,13,40.23262567586612,1,2025-09-21 20:00:59.211857
2212,user_400,2293,4.56356277342011,1,4,14,68.85244021078648,1,2025-08-22 20:00:59.212856
2213,user_614,2873,3.5901704728501374,1,3,12,6.370310248432631,5,2025-08-12 20:00:59.213856
2214,user_133,2849,4.137200602526179,1,3,13,17.163501741537303,8,2025-05-23 20:00:59.215363
2215,user_266,2007,3.075261602784348,1,3,14,79.15326186668919,5,2025-10-04 20:00:59.216933
2216,user_869,2817,3.5871445381549405,1,4,11,70.75368316269962,6,2025-11-08 20:00:59.217942
2217,user_825,110,3.2571028776081414,1,2,8,9.728136834686218,1,2025-10-30 20:00:59.218942
2218,user_879,106,2.3992843219584055,1,2,11,0.017551585792330293,9,2025-02-15 20:00:59.221173
2219,user_380,2082,3.5590076843964575,1,3,14,36.857669383813764,5,2025-10-16 20:00:59.222175
2220,user_214,1958,3.636530701213986,1,2,9,72.90376238201884,2,2025-04-04 20:00:59.222175
2221,user_35,1433,2.6958008434511,1,2,9,37.35485541413044,6,2025-10-18 20:00:59.223683
2222,user_938,995,3.2077453251570227,0,4,8,55.799231489345246,4,2025-08-26 20:00:59.225694
2223,user_388,424,3.3712290739095945,1,3,12,36.970272200928534,8,2025-01-25 20:00:59.225694
2224,user_718,1855,3.163876005575011,1,4,9,74.98392836454242,4,2025-10-08 20:00:59.227215
2225,user_641,688,2.5762759075502837,1,2,10,95.90084436087261,8,2024-12-27 20:00:59.228224
2226,user_747,2717,4.060385232775681,1,3,13,36.122273523428625,1,2025-11-12 20:00:59.230224
2227,user_523,688,3.6804673335839917,1,3,10,39.028910083933376,1,2025-05-23 20:00:59.231227
2228,user_225,563,3.2734083354198518,1,2,13,2.515412982311316,5,2025-11-01 20:00:59.234379
2229,user_644,65,2.925354694128388,1,3,9,59.98679731550472,5,2025-10-14 20:00:59.236378
2230,user_695,179,3.4136158399374534,0,4,9,30.932677421681188,5,2025-03-25 20:00:59.237377
2231,user_288,1948,4.652387167021704,1,3,11,28.1535111173546,4,2025-10-18 20:00:59.238379
2232,user_697,1621,2.3661033973606234,1,4,12,19.924187858461817,8,2025-07-20 20:00:59.240379
2233,user_549,1678,3.4799479488889427,1,3,9,77.86746648941558,1,2024-12-20 20:00:59.240379
2234,user_805,1830,4.739355784016737,1,4,14,25.779766216412593,1,2025-05-16 20:00:59.241889
2235,user_149,30,3.3601293294163876,1,3,10,6.395789681913955,1,2025-10-16 20:00:59.243681
2236,user_8,2894,3.916419746475033,1,2,10,93.91958616345015,6,2025-08-31 20:00:59.245270
2237,user_59,1109,4.616628465859994,1,2,11,7.091347318006768,9,2025-08-14 20:00:59.246317
2238,user_155,1996,3.9548357073755867,1,4,10,84.6700723350401,2,2025-10-18 20:00:59.248261
2239,user_270,1123,2.6287443656859453,1,4,9,92.04410364836187,4,2025-07-13 20:00:59.248843
2240,user_329,115,4.215417557963262,1,3,14,6.845316942604274,5,2025-05-26 20:00:59.249885
2241,user_843,1294,4.691073891675342,1,4,13,34.24725562358289,8,2025-05-27 20:00:59.250854
2242,user_605,1111,3.1316066151809654,1,4,9,92.6481100711403,3,2025-11-04 20:00:59.251852
2243,user_906,947,3.5773633598676016,1,3,9,64.7578490806859,2,2025-11-28 20:00:59.252853
2244,user_611,1210,2.194498616057416,0,2,11,33.81157716595627,9,2025-10-01 20:00:59.254360
2245,user_269,2809,2.540050914776923,1,3,14,71.39554232420517,4,2025-08-17 20:00:59.256371
2246,user_685,2220,4.0495274386477105,1,2,11,6.963631597506059,1,2025-08-16 20:00:59.257388
2247,user_511,2659,3.4481767713127525,1,4,10,62.28761490206036,6,2025-07-29 20:00:59.258905
2248,user_103,981,3.4840113209177894,0,2,10,27.457175064974148,6,2025-10-29 20:00:59.259915
2249,user_271,1925,2.926758413245106,1,4,9,75.01548237949217,5,2025-06-26 20:00:59.260949
2250,user_887,802,2.8463193793260753,1,4,14,47.21967027581214,7,2025-01-04 20:00:59.262953
2251,user_764,1702,3.425256181710759,1,3,11,65.147608792907,9,2025-09-16 20:00:59.263913
2252,user_260,305,2.4659680762185805,1,2,14,33.61096462206038,8,2025-06-11 20:00:59.265424
2253,user_712,2570,2.8186690143219604,1,3,9,0.0252454490562104,6,2025-12-11 20:00:59.266431
2254,user_557,855,2.7645873027126373,1,4,13,72.43840683290519,7,2025-10-16 20:00:59.267443
2255,user_941,239,3.7161875926600936,1,4,14,66.66474656992774,6,2025-04-15 20:00:59.269319
2256,user_448,1249,3.878568587713974,1,3,14,36.44268113352511,4,2025-09-18 20:00:59.270998
2257,user_154,795,3.125604724220947,1,4,12,62.6947855241755,9,2025-08-12 20:00:59.272033
2258,user_416,1398,4.472108188142599,1,3,10,63.09104308617446,7,2025-01-13 20:00:59.273581
2259,user_347,2327,4.57109153926979,1,2,8,23.212860210310595,4,2024-12-22 20:00:59.274621
2260,user_581,377,3.486198428413308,1,3,10,95.04422340901033,5,2025-10-28 20:00:59.275592
2261,user_502,2418,2.7348340496263823,1,4,13,57.39453222006694,9,2025-09-22 20:00:59.277099
2262,user_549,419,3.6530290055936048,1,4,9,9.597569669611294,4,2025-02-23 20:00:59.278149
2263,user_53,1632,2.7764248608469337,1,4,13,82.26561227103853,9,2025-01-26 20:00:59.279140
2264,user_374,500,5.0,1,3,11,21.569136797288568,5,2025-03-15 20:00:59.281147
2265,user_54,1724,2.7720372566908362,0,2,10,60.53856080126564,8,2025-04-22 20:00:59.282234
2266,user_710,2090,3.700175244274534,1,3,10,52.27060031721019,2,2025-01-31 20:00:59.282234
2267,user_641,129,3.2153699669909255,1,4,13,68.02129044188825,1,2025-09-21 20:00:59.284044
2268,user_13,2128,3.3240390056067532,1,3,9,34.16160624673348,2,2025-08-30 20:00:59.285091
2269,user_381,1478,3.7049523276344596,1,4,11,71.88190436735273,4,2025-08-09 20:00:59.286093
2270,user_382,2364,4.324802432556443,1,2,9,57.69109078983793,3,2025-12-04 20:00:59.287641
2271,user_858,1429,3.1463285231752,1,3,14,66.70015326808647,1,2025-03-17 20:00:59.289685
2272,user_536,2019,3.8483286516216095,1,4,8,72.29999595937491,2,2024-12-17 20:00:59.290683
2273,user_429,14,1.5345343798820095,1,3,11,32.38960277710513,9,2025-05-16 20:00:59.291681
2274,user_530,1861,3.8338081711021843,1,3,14,62.063695212075956,5,2025-06-29 20:00:59.293450
2275,user_445,2072,3.6016416172300554,1,3,8,57.81406737621203,6,2025-10-18 20:00:59.294490
2276,user_132,780,3.294053539165422,1,4,10,19.734141819128926,4,2025-10-26 20:00:59.296155
2277,user_245,2550,2.6999136620601405,1,3,9,11.114782746710894,9,2025-01-31 20:00:59.296155
2278,user_684,2026,3.684022466611637,1,2,14,24.27982645276724,2,2025-07-21 20:00:59.297761
2279,user_958,620,2.644627690563539,1,4,13,92.2120389797637,5,2025-03-14 20:00:59.299771
2280,user_597,2854,2.605032911359098,1,3,8,57.766917023316886,3,2025-10-14 20:00:59.300772
2281,user_195,618,3.5680437598681256,1,3,11,54.92200998868637,3,2025-08-28 20:00:59.301770
2282,user_439,179,3.951695642695062,1,2,14,17.873123659522705,2,2025-04-04 20:00:59.302771
2283,user_301,1566,3.224677745980677,1,3,10,85.75465899368449,4,2025-10-25 20:00:59.304799
2284,user_444,1943,3.5008324052519137,1,3,14,7.676673714498072,2,2025-08-16 20:00:59.304799
2285,user_369,2256,4.626444497706829,1,2,11,79.15410063332003,9,2025-07-09 20:00:59.307334
2286,user_751,1970,4.329067446345658,1,3,13,75.70320544610331,9,2025-08-29 20:00:59.308845
2287,user_304,338,4.03831056750875,1,4,13,40.998131935628265,5,2025-11-30 20:00:59.309862
2288,user_251,1751,4.0152197811973895,0,3,11,6.7757282778601935,4,2025-10-11 20:00:59.311853
2289,user_874,2558,2.4750252110346866,1,2,8,59.569349581356825,5,2025-10-26 20:00:59.312857
2290,user_136,129,3.6472186005225944,1,3,13,53.02219865915261,1,2025-04-29 20:00:59.314856
2291,user_960,57,2.8959873885154597,1,2,8,70.62281699579736,7,2025-04-13 20:00:59.316374
2292,user_144,414,2.781088837784838,1,3,9,39.27998571004826,1,2025-10-17 20:00:59.317402
2293,user_346,154,3.1259827314319972,0,2,10,7.016193621099043,7,2025-08-26 20:00:59.318911
2294,user_46,2254,3.034943997934704,1,2,9,38.89584856279373,1,2025-10-26 20:00:59.319920
2295,user_190,139,4.5873988466908155,1,4,11,57.37693055793639,1,2025-08-22 20:00:59.321436
2296,user_452,1339,4.027698455891667,1,3,12,79.65536231013203,6,2025-11-25 20:00:59.322438
2297,user_211,1683,3.2175241858202224,1,4,9,36.20558501724914,6,2025-10-20 20:00:59.323948
2298,user_539,1612,3.6095975242105034,1,3,9,68.22263767059911,6,2025-02-14 20:00:59.326016
2299,user_444,2068,3.755863137651656,1,2,11,3.180204081967042,2,2025-08-06 20:00:59.327475
2300,user_358,1156,2.5137746811564976,1,2,9,50.78500727175616,8,2025-03-05 20:00:59.329485
2301,user_2,1594,3.233033374139302,0,4,13,62.17593860953973,1,2025-05-25 20:00:59.329485
2302,user_291,2389,3.198019124286695,1,2,9,51.513767346110065,7,2025-10-05 20:00:59.332003
2303,user_13,2145,2.851814053123375,1,3,8,76.72159531726803,7,2025-08-22 20:00:59.333670
2304,user_206,1887,4.227317696530874,1,3,14,87.75817725333674,2,2025-03-16 20:00:59.333670
2305,user_912,1825,4.049446979547282,1,4,13,88.96013951243947,5,2025-11-12 20:00:59.336207
2306,user_387,766,3.3348631013533057,1,3,11,70.0624358162301,6,2025-11-10 20:00:59.337203
2307,user_862,2386,4.086970025515566,1,4,13,69.67136003530283,8,2024-12-12 20:00:59.338207
2308,user_570,763,2.3747629281982565,1,4,10,65.61618064448773,4,2025-01-10 20:00:59.340207
2309,user_635,1209,4.364710969175168,1,3,12,0.7541092715998676,6,2025-07-30 20:00:59.340207
2310,user_940,2145,2.311821687748965,1,3,14,9.29116613297033,8,2025-07-27 20:00:59.341714
2311,user_662,1967,3.3229569610205187,1,4,14,53.78282791267486,6,2025-07-04 20:00:59.343331
2312,user_61,1590,2.9807767375589136,1,4,8,42.549141345154325,9,2025-07-04 20:00:59.344342
2313,user_390,1795,3.4718459347621233,1,3,9,67.07971864895678,6,2025-03-27 20:00:59.346063
2314,user_3,1911,2.8525352449155976,1,2,9,19.01258976890813,6,2025-06-13 20:00:59.346063
2315,user_864,2823,3.483997785834212,1,2,11,61.083865658493366,8,2025-08-12 20:00:59.348723
2316,user_646,1163,3.435899265741799,1,2,13,23.945481408550194,8,2025-05-05 20:00:59.349727
2317,user_633,2408,3.7414948799081054,1,4,13,21.526877403285983,5,2025-04-10 20:00:59.350722
2318,user_707,2002,3.576931177684887,1,3,13,55.43616863422734,4,2024-12-25 20:00:59.351723
2319,user_481,2364,3.5103843399217833,1,2,9,71.97614130193321,8,2025-06-05 20:00:59.352722
2320,user_632,1451,4.817304424414632,1,3,13,85.0118868056112,2,2025-01-06 20:00:59.354229
2321,user_646,2528,4.0961012200421685,1,4,12,72.67000841845227,5,2025-01-14 20:00:59.354906
2322,user_418,1491,3.7121808158988716,0,3,12,61.911641735184006,4,2024-12-28 20:00:59.357319
2323,user_447,1859,2.1020351508479775,1,2,12,4.451885141159995,5,2025-07-18 20:00:59.357633
2324,user_91,1874,3.383272375885582,1,3,8,23.132831230695828,2,2025-08-10 20:00:59.357633
2325,user_656,2040,3.7885358274986354,1,4,11,35.252785126385135,4,2025-10-13 20:00:59.359806
2326,user_861,1263,4.115712734156154,1,3,10,49.398726543014035,2,2025-03-31 20:00:59.360806
2327,user_682,72,3.2071007997150285,1,2,9,15.70836476289097,3,2025-01-23 20:00:59.361805
2328,user_311,2855,2.360681647721104,1,3,9,70.50444718255345,7,2025-01-15 20:00:59.362806
2329,user_522,803,3.053041355129171,1,4,12,22.297747478768137,7,2025-04-27 20:00:59.364809
2330,user_595,1896,2.9101821492557955,1,3,10,11.227960583907437,6,2025-02-27 20:00:59.365414
2331,user_335,2011,3.9586616615700625,1,2,10,23.416868619664243,6,2025-09-01 20:00:59.366968
2332,user_797,2069,2.1162027457585437,1,4,10,33.401467075765424,6,2025-03-04 20:00:59.368010
2333,user_334,2699,4.3249594370380215,1,4,8,54.863839169557714,4,2025-07-27 20:00:59.369007
2334,user_146,669,3.48454468640776,1,3,10,83.24780000319089,7,2025-01-19 20:00:59.370102
2335,user_154,2057,3.1889237948080518,1,4,14,18.80487531469086,2,2025-05-15 20:00:59.371063
2336,user_50,1468,3.532744661697527,1,4,9,68.02464906985234,7,2025-02-05 20:00:59.373576
2337,user_398,2181,3.730328417920381,1,4,8,99.17863552879298,1,2025-08-19 20:00:59.374617
2338,user_498,1495,2.483155264144891,1,3,13,53.304328788858314,2,2025-05-09 20:00:59.377021
2339,user_478,1137,2.4759293289047775,1,3,8,54.72927643469817,3,2025-09-17 20:00:59.378539
2340,user_678,2176,1.515815784882074,1,3,8,75.07896749485082,1,2025-05-22 20:00:59.379545
2341,user_518,2038,3.6747731569168716,1,4,9,13.24989562662866,4,2025-01-28 20:00:59.381086
2342,user_665,363,2.5619652502446986,1,3,9,17.033163436986953,5,2025-08-28 20:00:59.382644
2343,user_358,1341,3.599532138151854,1,4,9,9.106635598747259,8,2025-03-31 20:00:59.383652
2344,user_396,106,2.724656030098816,0,2,14,11.809675696667842,4,2025-10-30 20:00:59.384199
2345,user_945,2673,4.1372816993298756,1,3,12,15.460753673704165,7,2025-03-21 20:00:59.386202
2346,user_610,93,3.180953918180494,1,4,13,56.56334514375047,5,2025-06-26 20:00:59.387202
2347,user_775,1497,2.388818596497873,1,3,14,76.03873821805036,4,2025-10-05 20:00:59.388240
2348,user_91,777,3.4166515266701487,1,4,14,55.13375426990761,4,2024-12-30 20:00:59.390204
2349,user_911,2511,2.8816740473183438,1,4,8,36.24598486145605,7,2025-02-13 20:00:59.390204
2350,user_559,2074,3.4894522762309115,1,2,11,26.671648616732103,4,2025-08-08 20:00:59.391710
2351,user_595,1589,3.4220326131610093,1,4,14,71.86953871475389,8,2025-12-10 20:00:59.392756
2352,user_909,393,3.8979684019603695,1,4,12,87.50589641689427,1,2025-05-21 20:00:59.393832
2353,user_624,1713,2.204088973884633,1,4,9,8.985791800004684,3,2025-03-09 20:00:59.395933
2354,user_127,1993,3.878188993813996,1,4,9,50.94018695309703,7,2025-09-14 20:00:59.395933
2355,user_17,619,3.7731993435949147,1,3,10,14.504327166918717,5,2025-09-05 20:00:59.397555
2356,user_7,461,4.112594612398513,1,4,9,49.09250939863308,4,2025-11-19 20:00:59.399597
2357,user_143,2916,4.686184915468151,1,4,13,74.93282557078487,5,2025-02-08 20:00:59.400598
2358,user_873,638,4.393598590252369,1,4,8,68.73763907278713,5,2025-09-30 20:00:59.401595
2359,user_811,2611,3.7346003400634604,1,2,13,11.464780302217648,7,2025-04-28 20:00:59.401595
2360,user_953,804,3.1126206746754876,1,3,9,81.86274411366156,1,2025-03-26 20:00:59.403139
2361,user_5,2420,1.8680985601435205,1,2,9,13.977696593814294,3,2025-10-13 20:00:59.405264
2362,user_220,2396,3.676339699249234,1,3,11,68.16984700828345,2,2025-02-25 20:00:59.406265
2363,user_768,188,2.691246154884842,1,4,13,5.2955800451324535,9,2025-10-31 20:00:59.407381
2364,user_193,1350,3.6150189612477064,1,4,8,23.515557000841703,9,2025-11-15 20:00:59.408455
2365,user_385,2132,3.350703678768671,1,4,12,48.63202272490265,1,2025-08-04 20:00:59.409501
2366,user_656,1106,3.8809147966922466,1,3,14,44.9184768391972,2,2025-10-22 20:00:59.410495
2367,user_599,681,3.8344240311131204,1,2,13,48.96900421608815,8,2025-10-31 20:00:59.412465
2368,user_482,2010,2.441060189303708,1,2,14,98.51262236761242,4,2025-09-29 20:00:59.413465
2369,user_863,1041,3.0863895545102524,1,2,13,2.2561650757327634,2,2025-12-03 20:00:59.413465
2370,user_252,2667,2.1283617493357783,1,4,10,25.4349101197638,6,2025-09-07 20:00:59.414974
2371,user_914,2591,3.1846013643847524,1,2,9,47.95364450430264,7,2025-09-21 20:00:59.417021
2372,user_447,1935,2.7520209735821064,1,2,14,15.67043477959481,1,2025-06-27 20:00:59.418023
2373,user_185,2422,4.944996995463345,1,2,12,19.614079886099855,5,2025-06-21 20:00:59.419021
2374,user_109,1481,3.793919427475893,1,4,14,42.185839236749686,6,2025-04-17 20:00:59.420275
2375,user_786,1517,3.729618322511389,1,2,9,31.256973352295713,9,2025-02-24 20:00:59.422276
2376,user_327,2651,4.409156868159981,1,2,13,59.115500462273914,1,2025-09-19 20:00:59.422276
2377,user_213,2609,3.852952845805683,1,4,9,45.40761443123418,6,2025-11-09 20:00:59.423785
2378,user_264,1063,3.6241720549448035,1,3,11,26.577365681743537,6,2025-04-01 20:00:59.424833
2379,user_736,721,2.897028169144867,1,4,13,81.97931441705587,1,2025-02-01 20:00:59.425795
2380,user_877,2232,3.7928395865503797,1,2,9,14.002568946988559,8,2025-11-13 20:00:59.427303
2381,user_271,2180,3.4779690300891555,1,3,12,94.12216350952906,5,2025-04-21 20:00:59.429311
2382,user_140,482,2.9811410251172044,1,3,9,40.99797258865669,2,2025-10-02 20:00:59.429853
2383,user_174,1851,3.378363501426714,1,2,10,90.39761718765772,5,2024-12-26 20:00:59.431359
2384,user_433,2691,3.5144633854252616,1,3,11,89.54140580670197,7,2025-02-26 20:00:59.432947
2385,user_274,1848,3.3892309965764316,1,2,11,77.90952558129959,6,2025-07-05 20:00:59.433452
2386,user_396,1957,3.457832348242035,1,2,10,54.61545912071964,7,2025-03-13 20:00:59.434494
2387,user_350,133,3.3347671217780026,1,2,9,1.297667065023922,5,2025-06-01 20:00:59.435580
2388,user_679,1847,3.8537329562518217,1,3,12,94.26461464796643,3,2025-01-22 20:00:59.435580
2389,user_435,2863,4.258127209413374,1,2,10,78.39607870610179,2,2025-09-03 20:00:59.436588
2390,user_594,1303,3.0134558620706806,1,4,9,78.76011464616444,2,2025-07-13 20:00:59.437595
2391,user_896,2269,3.0811057523712417,1,3,10,84.32063915253954,5,2025-07-22 20:00:59.437595
2392,user_701,1836,2.9647843864773145,1,2,13,87.19923739971334,1,2025-04-23 20:00:59.438462
2393,user_43,1420,3.0384666378898384,1,2,14,84.06006225041452,4,2025-11-26 20:00:59.438462
2394,user_661,1827,2.6537071400447507,1,2,12,50.70476590476781,9,2025-01-14 20:00:59.439461
2395,user_888,1592,4.554490119263551,1,4,11,57.98938307492809,3,2025-03-04 20:00:59.440460
2396,user_728,871,2.9810326521861876,0,4,10,83.04595904293615,6,2025-09-12 20:00:59.440460
2397,user_41,1811,3.8697522982690318,1,2,9,93.22626512430391,5,2025-05-05 20:00:59.440460
2398,user_773,38,3.4476978303438788,1,4,11,44.4900049820538,6,2025-09-10 20:00:59.441965
2399,user_968,164,2.4728123974628344,1,3,10,1.6305901786504817,2,2025-11-23 20:00:59.441965
2400,user_805,292,2.934096607873923,1,3,9,85.46738702503018,3,2025-08-10 20:00:59.443039
2401,user_538,2909,3.1556761915070255,1,2,14,23.87384453625999,6,2025-11-24 20:00:59.443680
2402,user_800,2720,3.108442032327125,0,3,9,19.92264426559749,3,2024-12-17 20:00:59.443680
2403,user_790,2264,3.0161511554082208,1,4,8,12.71192918570485,4,2025-03-14 20:00:59.444814
2404,user_952,716,3.3815053299589453,1,2,14,64.82760244270396,4,2025-09-23 20:00:59.445451
2405,user_495,1172,3.5532325271825496,1,4,9,62.65033072660964,3,2025-06-09 20:00:59.446306
2406,user_928,2122,2.617378518681969,1,4,11,95.01076426861393,4,2025-08-31 20:00:59.446306
2407,user_240,252,2.3649585330145695,1,2,9,5.976660764134623,6,2025-05-14 20:00:59.446306
2408,user_501,1177,3.7617404323807033,1,3,8,15.774367288552726,6,2025-07-30 20:00:59.446306
2409,user_756,1054,4.0432108575314505,1,4,14,1.5499916690321025,1,2025-05-19 20:00:59.448072
2410,user_646,446,3.3220494899846402,1,4,12,32.667810380951224,8,2025-05-08 20:00:59.449166
2411,user_321,1691,2.7555347522982476,1,3,9,83.85776663714249,7,2025-09-11 20:00:59.449166
2412,user_805,1911,3.4608010757314953,1,2,14,7.519284770175638,9,2025-03-17 20:00:59.450177
2413,user_406,693,4.235912186342682,1,3,11,80.24027817219871,4,2025-07-31 20:00:59.450177
2414,user_864,923,2.5268355132063434,0,2,11,94.56561653820842,1,2025-04-20 20:00:59.451180
