user_id,age,gender,weight,height,fitness_level,primary_goal,secondary_goal,workout_days_per_week,session_duration,available_equipment,has_injuries
user_303,21,female,61.3,1.57,advanced,endurance,weight_loss,4,116.39999999999999,none,0
user_304,52,male,72.3,1.94,intermediate,endurance,endurance,3,87.6,none,0
user_305,34,female,69.2,1.53,beginner,strength,general_fitness,2,81.60000000000001,none,0
user_306,45,male,81.4,1.61,intermediate,general_fitness,weight_loss,4,68.39999999999999,"barbell,dumbbells",0
user_307,47,male,84.8,1.86,advanced,muscle_gain,strength,5,111.0,dumbbells,1
user_308,46,male,55.1,1.72,intermediate,muscle_gain,muscle_gain,3,85.8,"barbell,dumbbells",0
user_309,23,female,59.0,1.78,advanced,weight_loss,strength,5,100.19999999999999,dumbbells,0
user_310,52,female,64.9,1.51,advanced,general_fitness,general_fitness,4,109.80000000000001,none,0
user_311,58,male,109.7,1.75,beginner,general_fitness,muscle_gain,2,60.6,none,0
user_312,54,male,78.4,1.9,beginner,muscle_gain,weight_loss,2,48.6,"barbell,dumbbells",0
user_313,41,female,76.7,1.79,intermediate,strength,strength,4,84.0,dumbbells,0
user_314,46,female,63.1,1.61,intermediate,general_fitness,weight_loss,4,60.0,"barbell,dumbbells",0
user_315,48,female,62.9,1.58,advanced,muscle_gain,muscle_gain,4,118.8,none,1
user_316,52,male,85.6,1.74,advanced,general_fitness,weight_loss,4,110.4,full_gym,0
user_317,50,female,66.3,1.57,beginner,general_fitness,strength,2,75.0,none,0
user_318,38,male,61.3,1.97,beginner,general_fitness,general_fitness,3,82.2,"barbell,dumbbells",1
user_319,49,female,44.1,1.65,intermediate,muscle_gain,strength,4,69.6,full_gym,0
user_320,40,male,63.8,1.62,beginner,endurance,strength,2,78.0,dumbbells,0
user_321,50,female,55.4,1.55,advanced,endurance,strength,4,111.0,none,0
user_322,20,female,74.7,1.58,intermediate,weight_loss,strength,3,62.400000000000006,none,1
user_323,35,female,78.0,1.67,intermediate,weight_loss,muscle_gain,4,67.8,none,1
user_324,42,female,57.5,1.67,beginner,endurance,general_fitness,2,68.39999999999999,"barbell,dumbbells",0
user_325,59,female,60.7,1.73,intermediate,weight_loss,muscle_gain,3,61.800000000000004,dumbbells,1
user_326,48,male,69.0,1.74,intermediate,weight_loss,general_fitness,3,88.8,dumbbells,0
user_327,20,female,75.8,1.78,intermediate,strength,endurance,4,85.19999999999999,none,0
user_328,57,female,75.7,1.63,beginner,muscle_gain,endurance,3,41.4,none,0
user_329,41,female,71.2,1.64,intermediate,strength,muscle_gain,3,85.19999999999999,"barbell,dumbbells",0
user_330,49,male,85.0,1.68,advanced,general_fitness,general_fitness,4,109.2,dumbbells,0
user_331,39,female,63.6,1.56,beginner,muscle_gain,weight_loss,2,73.2,none,0
user_332,40,male,73.2,1.94,beginner,endurance,weight_loss,2,48.6,"barbell,dumbbells",0
user_333,19,female,48.3,1.52,beginner,weight_loss,muscle_gain,2,57.599999999999994,full_gym,0
user_334,44,female,42.8,1.78,intermediate,endurance,strength,3,89.4,"barbell,dumbbells",0
user_335,59,male,88.1,1.76,intermediate,general_fitness,endurance,3,81.0,dumbbells,0
user_336,19,female,72.4,1.75,intermediate,endurance,general_fitness,4,72.0,none,1
user_337,43,male,73.2,1.88,beginner,weight_loss,general_fitness,3,70.19999999999999,full_gym,0
user_338,34,male,110.5,1.86,beginner,endurance,endurance,2,85.19999999999999,dumbbells,0
user_339,57,female,46.1,1.76,intermediate,general_fitness,strength,3,86.39999999999999,full_gym,0
user_340,50,male,90.8,1.71,intermediate,strength,weight_loss,4,64.2,full_gym,0
user_341,26,female,59.3,1.51,advanced,general_fitness,strength,5,102.0,full_gym,0
user_342,56,female,45.1,1.73,beginner,endurance,muscle_gain,3,49.8,full_gym,0
user_343,46,male,45.0,1.77,intermediate,muscle_gain,general_fitness,3,88.8,full_gym,0
user_344,59,male,89.4,1.62,intermediate,general_fitness,weight_loss,3,85.8,dumbbells,0
user_345,43,male,127.7,1.69,intermediate,muscle_gain,endurance,3,68.39999999999999,"barbell,dumbbells",1
user_346,52,male,70.9,1.72,intermediate,endurance,strength,3,78.60000000000001,none,0
user_347,42,female,49.2,1.5,intermediate,endurance,strength,3,69.0,"barbell,dumbbells",0
user_348,41,female,62.3,1.79,advanced,weight_loss,strength,5,119.4,none,0
user_349,30,male,64.1,1.87,beginner,muscle_gain,endurance,2,38.4,full_gym,0
user_350,24,female,69.7,1.75,beginner,endurance,weight_loss,3,84.6,full_gym,0
user_351,53,female,56.9,1.59,intermediate,muscle_gain,strength,3,89.4,none,0
user_352,37,female,53.0,1.71,intermediate,muscle_gain,strength,4,67.8,full_gym,1
user_353,18,female,72.7,1.55,beginner,muscle_gain,general_fitness,3,50.4,dumbbells,0
user_354,25,male,76.5,1.96,beginner,muscle_gain,weight_loss,3,40.2,none,0
user_355,33,male,113.6,1.99,beginner,strength,weight_loss,2,82.8,"barbell,dumbbells",0
user_356,31,female,62.5,1.62,advanced,general_fitness,strength,4,93.60000000000001,full_gym,0
user_357,29,male,95.2,1.86,beginner,strength,endurance,2,38.4,"barbell,dumbbells",0
user_358,40,male,51.7,1.82,beginner,weight_loss,general_fitness,3,54.0,full_gym,0
user_359,32,male,105.3,1.67,beginner,general_fitness,general_fitness,3,34.199999999999996,full_gym,0
user_360,45,female,71.2,1.68,beginner,muscle_gain,muscle_gain,3,82.2,"barbell,dumbbells",0
user_361,51,female,78.1,1.51,beginner,strength,weight_loss,3,55.2,full_gym,0
user_362,19,female,50.6,1.68,intermediate,weight_loss,weight_loss,3,72.6,none,0
user_363,49,male,70.2,1.89,beginner,general_fitness,muscle_gain,3,42.0,none,1
user_364,40,female,62.6,1.53,advanced,weight_loss,muscle_gain,5,115.8,full_gym,0
user_365,39,female,60.6,1.65,beginner,endurance,muscle_gain,3,55.2,"barbell,dumbbells",0
user_366,42,male,76.4,1.97,intermediate,weight_loss,weight_loss,3,68.39999999999999,"barbell,dumbbells",0
user_367,39,female,63.3,1.71,advanced,strength,weight_loss,4,112.8,dumbbells,0
user_368,39,female,68.6,1.64,intermediate,strength,muscle_gain,3,79.80000000000001,dumbbells,1
user_369,59,male,123.3,1.88,intermediate,endurance,strength,4,78.0,full_gym,0
user_370,23,male,107.0,1.94,beginner,weight_loss,muscle_gain,2,81.0,full_gym,0
user_371,32,male,68.3,1.92,beginner,muscle_gain,weight_loss,2,85.19999999999999,"barbell,dumbbells",0
user_372,54,female,47.8,1.6,intermediate,muscle_gain,endurance,4,71.39999999999999,"barbell,dumbbells",0
user_373,50,female,58.4,1.79,advanced,strength,endurance,4,96.0,full_gym,0
user_374,25,female,74.3,1.71,intermediate,general_fitness,muscle_gain,3,85.8,"barbell,dumbbells",0
user_375,22,male,106.8,1.82,intermediate,general_fitness,strength,4,60.0,none,0
user_376,56,male,125.5,1.8,intermediate,muscle_gain,general_fitness,4,75.6,"barbell,dumbbells",0
user_377,21,female,55.2,1.55,intermediate,general_fitness,weight_loss,4,82.2,none,0
user_378,23,female,71.4,1.72,beginner,strength,muscle_gain,2,75.0,"barbell,dumbbells",1
user_379,49,male,77.7,1.61,intermediate,muscle_gain,endurance,3,61.800000000000004,full_gym,0
user_380,47,male,88.4,1.6,advanced,strength,endurance,5,111.60000000000001,dumbbells,0
user_381,52,male,104.8,1.99,beginner,strength,general_fitness,2,55.800000000000004,full_gym,0
user_382,57,male,82.2,1.69,intermediate,endurance,weight_loss,4,69.0,none,0
user_383,33,female,68.2,1.75,beginner,strength,strength,2,51.0,none,0
user_384,30,male,91.4,1.99,intermediate,weight_loss,strength,3,82.2,dumbbells,0
user_385,59,female,42.1,1.65,beginner,general_fitness,weight_loss,2,73.2,"barbell,dumbbells",0
user_386,47,female,68.7,1.76,intermediate,strength,weight_loss,3,82.2,none,0
user_387,36,female,47.2,1.74,intermediate,muscle_gain,muscle_gain,4,90.0,none,1
user_388,34,male,92.0,1.76,beginner,strength,endurance,3,43.8,none,0
user_389,36,male,56.2,1.95,intermediate,strength,general_fitness,4,65.4,"barbell,dumbbells",1
user_390,45,male,58.4,1.72,intermediate,muscle_gain,muscle_gain,4,78.60000000000001,none,0
user_391,43,male,82.9,1.95,advanced,muscle_gain,muscle_gain,5,114.0,none,1
user_392,54,female,66.9,1.74,beginner,muscle_gain,muscle_gain,2,74.4,dumbbells,0
user_393,43,male,66.3,1.85,beginner,muscle_gain,general_fitness,2,70.8,"barbell,dumbbells",1
user_394,40,male,93.6,1.93,beginner,weight_loss,endurance,3,82.8,none,0
user_395,26,female,64.1,1.5,advanced,strength,endurance,5,115.8,dumbbells,0
user_396,29,male,86.7,1.62,advanced,endurance,muscle_gain,4,91.2,none,0
user_397,18,female,62.0,1.59,intermediate,weight_loss,general_fitness,4,73.8,dumbbells,0
user_398,18,female,58.1,1.61,advanced,general_fitness,strength,4,114.0,full_gym,0
user_399,51,female,64.9,1.6,intermediate,weight_loss,weight_loss,4,89.4,"barbell,dumbbells",0
user_400,49,female,69.3,1.62,intermediate,strength,general_fitness,4,68.39999999999999,"barbell,dumbbells",0
user_401,42,female,42.7,1.74,beginner,weight_loss,general_fitness,3,62.400000000000006,"barbell,dumbbells",1
user_402,57,female,51.4,1.63,intermediate,strength,muscle_gain,4,72.0,full_gym,1
user_403,18,female,67.4,1.6,beginner,general_fitness,muscle_gain,3,36.0,full_gym,0
user_404,33,female,55.6,1.61,advanced,muscle_gain,endurance,4,106.2,dumbbells,0
user_405,56,male,125.3,1.86,intermediate,endurance,muscle_gain,3,60.0,full_gym,1
user_406,22,male,102.1,1.85,intermediate,general_fitness,general_fitness,4,88.8,none,0
user_407,39,male,61.9,1.77,beginner,weight_loss,strength,3,79.2,none,0
user_408,46,male,108.8,1.64,beginner,weight_loss,weight_loss,3,84.0,full_gym,1
user_409,20,female,51.1,1.58,beginner,muscle_gain,weight_loss,2,30.0,dumbbells,0
user_410,29,male,81.7,1.99,beginner,strength,endurance,2,87.0,none,0
user_411,43,female,42.7,1.66,beginner,general_fitness,weight_loss,2,43.8,none,0
user_412,33,male,81.8,1.99,advanced,general_fitness,endurance,4,95.4,"barbell,dumbbells",0
user_413,54,male,54.6,1.76,intermediate,muscle_gain,general_fitness,4,76.8,full_gym,0
user_414,39,male,107.7,1.88,beginner,muscle_gain,weight_loss,2,43.199999999999996,"barbell,dumbbells",0
user_415,46,female,56.9,1.6,beginner,weight_loss,muscle_gain,3,52.8,none,1
user_416,31,male,78.8,1.71,intermediate,weight_loss,endurance,4,89.4,full_gym,0
user_417,45,female,48.2,1.64,intermediate,muscle_gain,endurance,4,75.0,dumbbells,0
user_418,22,female,50.7,1.59,intermediate,weight_loss,strength,3,76.2,none,0
user_419,47,male,86.6,1.99,advanced,strength,weight_loss,4,118.8,full_gym,1
user_420,22,male,96.3,1.63,intermediate,strength,strength,4,81.0,none,0
user_421,29,male,80.8,1.98,advanced,endurance,muscle_gain,5,99.0,none,1
user_422,33,female,58.0,1.53,advanced,strength,strength,5,110.4,full_gym,0
user_423,43,male,95.9,1.85,beginner,weight_loss,endurance,2,76.8,full_gym,0
user_424,43,female,61.5,1.58,advanced,muscle_gain,general_fitness,5,111.60000000000001,"barbell,dumbbells",0
user_425,38,female,40.6,1.79,beginner,endurance,strength,2,37.2,"barbell,dumbbells",0
user_426,56,male,82.5,1.87,advanced,strength,strength,5,90.6,full_gym,0
user_427,53,male,105.1,1.84,beginner,weight_loss,strength,3,41.4,"barbell,dumbbells",0
user_428,50,female,58.1,1.58,advanced,general_fitness,muscle_gain,5,115.8,dumbbells,0
user_429,47,female,61.0,1.76,advanced,weight_loss,weight_loss,5,92.4,full_gym,0
user_430,54,female,64.5,1.53,advanced,strength,muscle_gain,4,104.4,dumbbells,0
user_431,40,male,58.2,1.98,intermediate,weight_loss,weight_loss,3,85.8,full_gym,0
user_432,27,female,69.5,1.76,beginner,endurance,general_fitness,3,56.4,dumbbells,0
user_433,22,male,62.2,1.84,beginner,endurance,strength,3,30.6,"barbell,dumbbells",0
user_434,53,female,68.0,1.7,intermediate,muscle_gain,endurance,4,63.6,full_gym,1
user_435,51,female,56.3,1.5,beginner,endurance,strength,3,85.8,"barbell,dumbbells",0
user_436,48,male,94.5,1.7,intermediate,strength,weight_loss,3,60.6,dumbbells,0
user_437,27,female,58.0,1.79,beginner,endurance,weight_loss,2,83.39999999999999,full_gym,0
user_438,36,male,84.0,1.94,advanced,general_fitness,general_fitness,5,108.0,none,0
user_439,49,male,61.0,1.87,intermediate,endurance,endurance,4,68.39999999999999,none,0
user_440,18,female,64.8,1.53,advanced,general_fitness,endurance,5,118.8,dumbbells,0
user_441,22,male,45.7,1.77,beginner,strength,strength,3,62.400000000000006,none,1
user_442,21,male,80.9,1.9,advanced,strength,general_fitness,4,108.0,full_gym,0
user_443,33,female,64.1,1.63,advanced,weight_loss,muscle_gain,5,94.80000000000001,full_gym,0
user_444,41,male,67.0,1.77,intermediate,endurance,strength,3,73.2,dumbbells,1
user_445,33,male,106.5,1.6,intermediate,general_fitness,general_fitness,4,84.0,full_gym,1
user_446,19,male,95.1,1.85,intermediate,general_fitness,muscle_gain,4,72.6,none,1
user_447,45,female,65.5,1.57,beginner,muscle_gain,weight_loss,2,39.6,none,1
user_448,49,male,105.7,1.64,intermediate,muscle_gain,general_fitness,3,72.0,"barbell,dumbbells",0
user_449,44,female,48.0,1.76,beginner,strength,weight_loss,2,52.8,"barbell,dumbbells",0
user_450,37,female,69.5,1.5,beginner,weight_loss,muscle_gain,2,41.4,full_gym,0
user_451,41,male,66.1,1.69,beginner,weight_loss,weight_loss,2,46.2,none,0
user_452,29,male,68.0,1.7,beginner,general_fitness,endurance,2,45.6,"barbell,dumbbells",0
user_453,52,male,50.3,1.78,beginner,endurance,muscle_gain,2,51.0,"barbell,dumbbells",0
user_454,50,female,69.3,1.68,beginner,general_fitness,weight_loss,2,72.0,"barbell,dumbbells",0
user_455,50,male,86.7,1.63,advanced,endurance,general_fitness,4,102.0,dumbbells,0
user_456,54,male,125.9,1.94,intermediate,weight_loss,strength,3,81.0,none,0
user_457,29,male,88.1,1.93,advanced,muscle_gain,general_fitness,5,112.8,full_gym,0
user_458,20,male,124.3,1.82,intermediate,strength,endurance,3,75.0,full_gym,0
user_459,18,male,62.0,1.85,beginner,strength,endurance,3,52.8,full_gym,0
user_460,50,female,69.7,1.72,intermediate,strength,strength,4,74.4,full_gym,0
user_461,57,female,60.9,1.52,intermediate,endurance,weight_loss,3,78.60000000000001,dumbbells,0
user_462,27,male,76.5,1.97,beginner,strength,endurance,2,67.8,"barbell,dumbbells",0
user_463,46,male,94.7,1.82,intermediate,general_fitness,weight_loss,3,88.2,none,0
user_464,30,male,67.9,1.75,beginner,general_fitness,general_fitness,2,75.0,"barbell,dumbbells",0
user_465,29,male,121.1,1.87,intermediate,strength,endurance,4,78.60000000000001,"barbell,dumbbells",0
user_466,48,female,71.5,1.64,intermediate,endurance,endurance,4,87.6,"barbell,dumbbells",0
user_467,19,male,98.6,1.7,beginner,general_fitness,muscle_gain,2,49.8,dumbbells,1
user_468,52,female,68.2,1.63,beginner,general_fitness,muscle_gain,3,70.19999999999999,none,1
user_469,40,female,57.7,1.69,intermediate,endurance,general_fitness,4,70.8,"barbell,dumbbells",0
user_470,34,male,124.6,1.63,intermediate,strength,muscle_gain,3,84.6,full_gym,0
user_471,43,female,73.0,1.59,beginner,strength,endurance,3,78.60000000000001,dumbbells,0
user_472,25,female,59.4,1.51,advanced,weight_loss,weight_loss,5,97.2,"barbell,dumbbells",0
user_473,46,female,52.0,1.65,beginner,endurance,muscle_gain,2,42.0,"barbell,dumbbells",0
user_474,43,female,42.2,1.65,intermediate,general_fitness,endurance,3,79.80000000000001,full_gym,0
user_475,27,male,89.3,1.64,advanced,muscle_gain,weight_loss,4,109.2,dumbbells,1
user_476,43,male,110.0,1.76,beginner,general_fitness,weight_loss,3,65.4,dumbbells,0
user_477,51,female,66.2,1.58,beginner,endurance,endurance,3,51.6,full_gym,0
user_478,58,male,58.6,1.66,beginner,muscle_gain,weight_loss,2,72.6,full_gym,1
user_479,24,male,51.0,1.67,beginner,endurance,endurance,3,58.199999999999996,none,1
user_480,21,male,101.5,1.95,beginner,general_fitness,muscle_gain,3,58.199999999999996,"barbell,dumbbells",0
user_481,28,male,114.2,1.87,intermediate,muscle_gain,endurance,3,63.0,"barbell,dumbbells",0
user_482,46,male,54.4,1.72,beginner,general_fitness,endurance,2,54.6,none,0
user_483,53,female,52.4,1.57,intermediate,weight_loss,endurance,3,80.4,full_gym,0
user_484,42,male,85.2,1.81,advanced,weight_loss,strength,5,92.4,"barbell,dumbbells",0
user_485,38,male,83.6,1.74,advanced,strength,weight_loss,5,99.6,full_gym,0
user_486,53,male,115.4,1.92,intermediate,strength,strength,4,81.60000000000001,dumbbells,0
user_487,27,male,71.2,1.97,beginner,weight_loss,muscle_gain,3,44.4,dumbbells,0
user_488,54,female,78.1,1.6,intermediate,endurance,muscle_gain,4,66.0,"barbell,dumbbells",1
user_489,26,female,54.2,1.65,intermediate,muscle_gain,endurance,4,64.2,full_gym,0
user_490,41,female,77.6,1.76,intermediate,weight_loss,endurance,4,76.2,dumbbells,0
user_491,52,female,44.1,1.62,beginner,general_fitness,general_fitness,3,84.6,full_gym,0
user_492,52,male,85.5,1.8,advanced,endurance,muscle_gain,5,102.0,dumbbells,0
user_493,53,female,47.8,1.76,intermediate,endurance,weight_loss,4,63.6,"barbell,dumbbells",0
user_494,35,male,102.5,1.94,beginner,weight_loss,endurance,2,50.4,"barbell,dumbbells",0
user_495,56,male,118.0,1.9,beginner,weight_loss,endurance,2,39.6,none,0
user_496,49,male,82.3,1.84,intermediate,weight_loss,muscle_gain,4,77.4,full_gym,0
user_497,41,male,81.6,1.87,advanced,endurance,general_fitness,5,112.2,full_gym,0
user_498,40,male,60.2,1.88,intermediate,general_fitness,endurance,3,73.2,dumbbells,0
user_499,49,female,49.2,1.54,intermediate,general_fitness,endurance,3,76.8,dumbbells,0
user_500,54,female,46.6,1.5,beginner,weight_loss,endurance,2,82.8,full_gym,0
user_501,29,female,68.7,1.72,intermediate,muscle_gain,strength,4,64.80000000000001,none,0
user_502,30,female,60.6,1.55,intermediate,muscle_gain,general_fitness,3,78.0,dumbbells,0
user_503,40,male,52.1,1.61,beginner,strength,weight_loss,2,52.2,full_gym,0
user_504,42,female,46.6,1.77,beginner,weight_loss,general_fitness,2,36.6,none,0
user_505,52,male,65.5,1.74,intermediate,endurance,muscle_gain,4,88.8,none,0
user_506,58,female,44.2,1.57,beginner,general_fitness,weight_loss,3,64.80000000000001,"barbell,dumbbells",0
user_507,47,male,89.1,1.84,intermediate,general_fitness,general_fitness,3,86.39999999999999,"barbell,dumbbells",0
user_508,34,male,65.9,1.62,beginner,muscle_gain,muscle_gain,2,48.6,dumbbells,0
user_509,37,female,55.6,1.57,beginner,weight_loss,weight_loss,2,58.199999999999996,dumbbells,0
user_510,42,male,63.7,1.98,beginner,muscle_gain,muscle_gain,2,82.2,dumbbells,0
user_511,39,male,86.2,1.82,advanced,strength,strength,5,117.6,full_gym,0
user_512,30,female,59.2,1.63,advanced,muscle_gain,muscle_gain,4,111.0,"barbell,dumbbells",0
user_513,36,male,85.4,1.88,advanced,endurance,weight_loss,5,118.8,"barbell,dumbbells",0
user_514,53,female,68.1,1.55,intermediate,strength,general_fitness,4,84.6,none,0
user_515,29,female,60.0,1.62,beginner,muscle_gain,strength,2,51.0,full_gym,0
user_516,58,female,74.8,1.69,intermediate,general_fitness,strength,4,76.8,full_gym,0
user_517,36,male,90.3,1.65,intermediate,general_fitness,endurance,4,82.8,full_gym,1
user_518,29,male,86.1,1.65,advanced,general_fitness,general_fitness,4,99.6,dumbbells,0
user_519,26,male,73.7,1.66,beginner,weight_loss,strength,2,55.800000000000004,dumbbells,0
user_520,24,female,67.7,1.56,intermediate,strength,endurance,3,85.19999999999999,dumbbells,0
user_521,45,male,78.3,1.96,beginner,muscle_gain,endurance,3,77.4,dumbbells,0
user_522,31,female,48.2,1.65,beginner,muscle_gain,strength,2,66.0,full_gym,0
user_523,48,female,56.8,1.51,intermediate,muscle_gain,general_fitness,4,82.2,"barbell,dumbbells",0
user_524,36,male,112.4,1.63,intermediate,muscle_gain,strength,4,61.2,full_gym,1
user_525,33,female,59.0,1.67,beginner,general_fitness,general_fitness,3,54.0,"barbell,dumbbells",0
user_526,22,male,98.4,1.88,beginner,muscle_gain,strength,2,31.200000000000003,none,0
user_527,52,male,66.5,1.6,intermediate,endurance,general_fitness,4,80.4,full_gym,1
user_528,29,male,106.5,1.81,intermediate,general_fitness,endurance,4,77.4,full_gym,0
user_529,42,male,88.4,1.93,advanced,muscle_gain,weight_loss,4,100.8,"barbell,dumbbells",0
user_530,38,male,88.4,1.79,advanced,weight_loss,endurance,5,104.4,"barbell,dumbbells",0
user_531,53,female,53.3,1.74,intermediate,endurance,general_fitness,3,82.2,dumbbells,0
user_532,40,female,58.1,1.56,beginner,strength,endurance,2,36.6,dumbbells,0
user_533,33,female,74.2,1.76,intermediate,muscle_gain,weight_loss,4,69.0,dumbbells,1
user_534,56,male,84.6,1.63,intermediate,endurance,weight_loss,4,60.6,none,0
user_535,59,male,78.0,1.92,beginner,muscle_gain,general_fitness,3,43.199999999999996,"barbell,dumbbells",0
user_536,56,male,89.0,1.68,advanced,weight_loss,general_fitness,5,106.2,"barbell,dumbbells",0
user_537,31,female,42.7,1.76,beginner,strength,muscle_gain,3,87.6,full_gym,0
user_538,48,male,83.9,1.82,advanced,muscle_gain,muscle_gain,5,114.0,full_gym,0
user_539,22,female,78.7,1.52,intermediate,endurance,muscle_gain,3,87.0,"barbell,dumbbells",1
user_540,52,female,65.9,1.52,intermediate,general_fitness,endurance,4,76.2,full_gym,0
user_541,40,male,76.9,1.92,intermediate,general_fitness,weight_loss,4,67.8,full_gym,1
user_542,46,male,84.3,2.0,advanced,endurance,general_fitness,5,109.80000000000001,dumbbells,1
user_543,28,female,62.4,1.6,intermediate,muscle_gain,weight_loss,3,66.0,full_gym,0
user_544,35,male,63.7,1.74,intermediate,general_fitness,general_fitness,4,61.800000000000004,full_gym,0
user_545,29,female,54.9,1.52,beginner,strength,endurance,3,88.8,full_gym,1
user_546,26,male,76.4,1.79,intermediate,strength,endurance,3,70.19999999999999,"barbell,dumbbells",1
user_547,27,male,106.4,1.86,beginner,general_fitness,strength,2,80.4,"barbell,dumbbells",0
user_548,34,female,68.4,1.5,intermediate,muscle_gain,strength,4,82.2,full_gym,0
user_549,55,male,63.5,1.86,intermediate,weight_loss,strength,4,81.60000000000001,none,0
user_550,24,female,59.4,1.5,intermediate,weight_loss,weight_loss,3,75.0,full_gym,0
user_551,30,male,113.4,1.91,beginner,weight_loss,muscle_gain,3,76.2,full_gym,0
user_552,57,female,61.9,1.52,beginner,weight_loss,weight_loss,3,55.2,none,0
user_553,59,female,70.7,1.68,intermediate,muscle_gain,weight_loss,3,70.19999999999999,dumbbells,0
user_554,26,male,111.5,1.9,beginner,weight_loss,endurance,2,61.2,none,0
user_555,44,female,72.1,1.66,beginner,general_fitness,general_fitness,2,84.0,none,1
user_556,19,male,56.9,1.87,beginner,weight_loss,endurance,3,36.6,dumbbells,0
user_557,22,male,86.2,1.9,advanced,weight_loss,muscle_gain,5,114.6,none,0
user_558,46,male,59.4,1.68,intermediate,muscle_gain,endurance,4,69.6,dumbbells,0
user_559,54,female,75.6,1.72,beginner,muscle_gain,endurance,3,58.199999999999996,full_gym,0
user_560,55,female,76.3,1.73,beginner,endurance,muscle_gain,3,64.80000000000001,full_gym,0
user_561,36,male,95.8,1.86,beginner,weight_loss,general_fitness,3,82.2,none,0
user_562,25,male,120.6,1.83,intermediate,general_fitness,endurance,3,62.400000000000006,"barbell,dumbbells",0
user_563,18,female,65.3,1.55,intermediate,muscle_gain,weight_loss,3,85.19999999999999,full_gym,0
user_564,39,male,85.3,1.89,beginner,strength,endurance,2,46.2,dumbbells,0
user_565,34,male,68.0,1.68,beginner,weight_loss,endurance,2,40.2,full_gym,0
user_566,24,female,52.6,1.57,beginner,endurance,general_fitness,2,77.4,none,0
user_567,42,male,63.3,1.77,intermediate,strength,endurance,3,79.2,"barbell,dumbbells",1
user_568,21,female,76.3,1.65,intermediate,general_fitness,endurance,3,68.39999999999999,none,0
user_569,53,male,61.0,1.63,beginner,muscle_gain,muscle_gain,3,32.400000000000006,full_gym,0
user_570,23,female,67.8,1.61,beginner,endurance,weight_loss,2,80.4,"barbell,dumbbells",0
user_571,48,male,114.9,1.86,beginner,endurance,general_fitness,3,81.60000000000001,dumbbells,1
user_572,36,male,88.0,1.71,advanced,endurance,endurance,5,112.2,"barbell,dumbbells",0
user_573,56,female,67.7,1.58,beginner,weight_loss,strength,2,87.0,dumbbells,0
user_574,44,male,124.8,1.85,intermediate,endurance,strength,4,81.0,none,0
user_575,27,female,53.0,1.58,intermediate,weight_loss,general_fitness,4,75.6,none,0
user_576,43,male,61.2,1.88,beginner,weight_loss,general_fitness,3,61.800000000000004,none,0
user_577,36,female,48.7,1.68,beginner,endurance,endurance,3,73.8,dumbbells,0
user_578,56,female,50.6,1.7,beginner,muscle_gain,weight_loss,2,77.4,dumbbells,0
user_579,20,female,72.6,1.73,intermediate,strength,muscle_gain,3,76.2,full_gym,0
user_580,30,female,70.4,1.56,intermediate,strength,endurance,4,61.800000000000004,none,0
user_581,45,male,52.5,1.88,intermediate,endurance,strength,4,64.80000000000001,full_gym,0
user_582,37,male,76.3,1.77,intermediate,muscle_gain,muscle_gain,4,81.60000000000001,none,0
user_583,45,female,41.2,1.58,beginner,general_fitness,endurance,2,88.2,"barbell,dumbbells",0
user_584,25,female,55.3,1.76,advanced,strength,endurance,4,93.60000000000001,dumbbells,0
user_585,58,female,49.7,1.67,intermediate,strength,strength,4,82.8,dumbbells,0
user_586,56,male,48.3,1.87,beginner,general_fitness,muscle_gain,3,40.800000000000004,none,0
user_587,18,male,83.2,1.96,advanced,general_fitness,strength,4,109.80000000000001,dumbbells,0
user_588,20,male,120.5,1.73,intermediate,weight_loss,weight_loss,3,60.6,"barbell,dumbbells",0
user_589,30,male,121.6,2.0,intermediate,weight_loss,weight_loss,4,74.4,none,1
user_590,45,female,73.0,1.75,intermediate,muscle_gain,muscle_gain,4,68.39999999999999,dumbbells,1
user_591,42,female,57.5,1.67,advanced,general_fitness,strength,5,105.6,none,0
user_592,50,female,42.7,1.53,intermediate,general_fitness,endurance,4,84.6,full_gym,0
user_593,55,male,129.9,1.73,beginner,weight_loss,endurance,3,41.4,none,0
user_594,23,male,108.6,1.92,beginner,general_fitness,strength,2,53.4,full_gym,0
user_595,49,male,88.6,2.0,advanced,weight_loss,weight_loss,4,109.80000000000001,dumbbells,0
user_596,38,female,49.7,1.51,beginner,endurance,general_fitness,3,75.0,none,0
user_597,33,female,56.4,1.54,beginner,weight_loss,general_fitness,3,63.6,full_gym,0
user_598,38,male,46.9,1.74,intermediate,endurance,general_fitness,4,61.800000000000004,dumbbells,0
user_599,28,female,71.3,1.67,intermediate,general_fitness,general_fitness,4,87.6,"barbell,dumbbells",0
user_600,54,male,71.6,1.86,intermediate,muscle_gain,endurance,3,68.39999999999999,full_gym,0
user_601,53,male,82.3,1.61,advanced,weight_loss,weight_loss,5,112.2,dumbbells,0
user_602,52,female,70.6,1.69,beginner,muscle_gain,endurance,3,81.60000000000001,"barbell,dumbbells",1
user_603,36,male,109.8,1.62,beginner,endurance,strength,3,50.4,none,0
user_604,37,female,73.5,1.69,beginner,weight_loss,weight_loss,2,32.400000000000006,none,0
user_605,35,male,85.6,1.85,advanced,general_fitness,strength,5,106.8,none,0
user_606,58,female,74.6,1.68,intermediate,endurance,muscle_gain,4,61.800000000000004,full_gym,1
